1218.6,565.5,360069548,1
1213.6,571.6,360069560,1
1198.6,597.0,360069585,1
1137.2,686.3,360069603,1
1144.7,651.6,360069633,1
1156.6,618.1,360069649,1
1170.5,577.4,360069677,1
1177.2,527.5,360069693,1
1177.2,501.2,360069719,1
1179.4,508.2,360069738,1
1170.7,515.7,360069782,1
1191.6,489.0,360069809,1
1193.1,482.1,360069826,1
1164.3,556.2,360069854,1
1169.7,549.5,360069871,1
1203.2,490.9,360069902,1
427.5,795.5,360070276,1
371.4,691.3,360070304,1
339.2,674.2,360070320,1
329.0,665.7,360070349,1
385.4,582.4,360070411,1
403.0,586.9,360070456,1
443.7,576.8,360070500,1
480.8,550.3,360070546,1
501.5,559.1,360070591,1
463.3,578.8,360070637,1
436.6,602.9,360070683,1
361.6,563.7,360070709,1
343.6,523.3,360070726,1
356.6,540.6,360070756,1
358.3,545.3,360070771,1
383.5,552.4,360070799,1
367.9,551.0,360070846,1
380.1,547.1,360070862,1
195.0,355.5,360070888,1
116.9,319.0,360070905,1
69.3,273.7,360070934,1
55.2,259.5,360070951,1
-25.4,173.1,360070980,1
-65.5,127.6,360070999,1
-184.4,-12.1,360071027,1
-191.3,-23.9,360071045,1
-201.7,-39.9,360071072,1
-203.2,-42.2,360071088,1
-206.2,-44.6,360071103,1
161.4,123.7,360071137,1
362.7,282.4,360071150,1
278.6,201.6,360071161,1
476.6,336.6,360071178,1
416.2,290.4,360071194,1
498.3,350.5,360071222,1
594.2,337.5,360071237,1
626.6,336.5,360071252,1
599.4,359.3,360071281,1
598.3,316.1,360071311,1
249.3,179.9,360071325,1
429.2,258.0,360071340,1
337.8,232.3,360071356,1
348.9,237.6,360071370,1
277.6,223.4,360071386,1
-64.7, 36.6,360071401,1
88.9,118.7,360071431,1
262.0,190.5,360071461,1
139.1,133.2,360071476,1
77.3, 82.0,360071490,1
370.2,186.3,360071505,1
478.6,221.8,360071521,1
329.1,192.4,360071536,1
375.8,198.5,360071551,1
389.8,203.9,360071582,1
370.8,196.5,360071596,1
254.8,149.2,360071611,1
252.2,138.7,360071626,1
168.0,111.5,360071655,1
145.2,102.4,360071670,1
68.2, 76.0,360071702,1
700.0,410.4,360071746,1
561.3,337.8,360071764,1
74.4, 71.8,360071806,1
48.9, 48.0,360071835,1
-139.9,-31.5,360071850,1
251.4,264.8,360071896,1
-201.4,-24.7,360071911,1
-22.2, 29.1,360071928,1
-11.6, 23.2,360071941,1
292.9, 82.4,360071956,1
704.9,106.7,360071971,1
762.9,123.3,360071986,1
865.8,226.8,360072002,1
956.8,301.0,360072032,1
956.4,307.5,360072047,1
957.3,265.9,360072061,1
908.8,292.7,360072077,1
891.4,328.0,360072092,1
845.0,392.2,360072106,1
839.5,410.4,360072122,1
839.5,532.8,360072138,1
839.4,541.4,360072150,1
851.8,606.8,360072183,1
859.1,581.7,360072194,1
863.1,605.2,360072212,1
861.4,652.2,360072227,1
861.2,637.3,360072239,1
857.3,619.3,360072256,1
865.1,705.7,360072273,1
863.5,695.6,360072285,1
844.2,661.6,360072301,1
824.4,616.5,360072348,1
894.1,548.1,360072362,1
1010.2,516.6,360072393,1
1026.0,524.3,360072407,1
991.3,545.3,360072422,1
988.5,587.3,360072436,1
958.1,612.1,360072452,1
1002.4,661.2,360072482,1
1043.7,688.2,360072496,1
1046.0,694.6,360072509,1
1073.9,706.6,360072526,1
1085.5,722.5,360072542,1
1102.1,725.2,360072555,1
1143.2,795.2,360072571,1
1152.0,819.9,360072588,1
